,위도,경도,사업장명,소재지전체주소,도로명전체주소,개업일자,영업상태명,약국영업면적,인허가구분명,지정일자,전화번호,상세영업상태명,구별
4129,37.4804494,126.8395378,안민온누리약국,,서울특별시구로구천왕로32,20171030,운영중,43.2,약국,20171030.0,20667525,영업중,구로구
4130,37.6254731,127.0177185,대지약국,서울특별시 강북구 미아동 1359번지 롯데마트,서울특별시강북구삼양로247,20171101,운영중,34.93,약국,20171101.0,,영업중,강북구
4131,37.6248116,127.0210646,삼양약국,서울특별시 강북구 미아동 773번지 10호,서울특별시강북구솔매로80,20171101,운영중,35.27,약국,20171101.0,02-989-9088,영업중,강북구
4132,37.5936464,127.0528373,경희메디칼약국,서울특별시 동대문구 회기동 36번지 3호 경희대학교 1층,서울특별시동대문구경희대로24,20171110,운영중,188.1,약국,20171110.0,02-966-5838,영업중,동대문구
4133,37.54186809999999,126.8693173,드림온누리약국,서울특별시 양천구 목동 231번지 55호,서울특별시양천구목동중앙본로68-1,20150330,운영중,29.0,약국,20150330.0,,영업중,양천구
4134,37.5654384,127.0199257,신중앙약국,서울특별시 중구 신당동 140번지 4호,서울특별시중구퇴계로436,20150401,운영중,59.58,약국,20150401.0,2237-9602,영업중,중구
4135,37.5628266,127.0161805,왕자약국,서울특별시 중구 신당동 291번지 48호,서울특별시중구다산로36길11,20150506,운영중,27.36,약국,20150506.0,2231-7908,영업중,중구
4136,37.6510283,127.0772272,우리약국,서울특별시 노원구 중계동 366번지 6호 1층 105호 106호,서울특별시노원구한글비석로264,20150420,운영중,33.6,약국,20150420.0,936-3529,영업중,노원구
4137,37.55621259999999,126.9102421,기쁨약국,서울특별시 마포구 서교동 441번지 5호 소단빌딩 1층,서울특별시마포구월드컵로82,20160302,운영중,54.0,약국,20160302.0,333-5756,영업중,마포구
4138,37.5732904,127.0153217,봄약국,서울특별시 종로구 창신동 266번지 1호 1층,서울특별시종로구지봉로37-1,20160314,운영중,31.5,약국,20160314.0,02-741-9737,영업중,종로구
4139,37.4848305,126.8879917,우리네온누리약국,,서울특별시구로구디지털로27길116,20160401,운영중,75.21,약국,20160401.0,853-2614,영업중,구로구
4140,37.4785036,127.0467851,소나무약국,서울특별시 강남구 개포동 1238번지 9호 1층,서울특별시강남구개포로220,20160401,운영중,21.49,약국,20160401.0,572-6409,영업중,강남구
4141,37.5014075,127.0401244,주약국,서울특별시 강남구 역삼동 719번지 1층,서울특별시강남구테헤란로216,20160401,운영중,11.9,약국,20160401.0,553-6902,영업중,강남구
4142,37.6056217,126.9146815,다정한약국,서울특별시 은평구 역촌동 62번지 3호,서울특별시은평구역말로40,20170104,운영중,61.35,약국,20170104.0,356-6588,영업중,은평구
4143,37.5889135,126.9171729,응암프라자약국,서울특별시 은평구 응암동 601번지 69호,서울특별시은평구응암로192,20170104,운영중,69.3,약국,20170104.0,303-3693,영업중,은평구
4144,37.5018592,127.0372776,다래약국,서울특별시 강남구 역삼동 679번지 지하1층,서울특별시강남구논현로508,20170113,운영중,6.86,약국,20170113.0,567-9361,영업중,강남구
4145,37.537578,126.8722063,나눔약국,서울특별시 양천구 목동 753번지 7호,서울특별시양천구목동중앙로95,20170120,운영중,24.76,약국,20170120.0,02-6012-3968,영업중,양천구
4146,37.629255,127.0226017,미아팜약국,서울특별시 강북구 미아동 62번지 30호,서울특별시강북구도봉로65,20171201,운영중,61.53,약국,20171201.0,02-988-2376,영업중,강북구
4147,37.5189039,126.8531096,홍삼약국,서울특별시 양천구 신정동 1183번지 14호,서울특별시양천구중앙로253,20171211,운영중,37.74,약국,20171211.0,02-2698-1324,영업중,양천구
4148,37.5144828,126.9370209,수산약국,서울특별시 동작구 노량진동 13번지 6호 노량진수산물도매시장,서울특별시동작구노들로674,20171228,운영중,26.5,약국,20171228.0,02-2254-8275,영업중,동작구
4149,37.5714248,127.0702659,아이약국,서울특별시 동대문구 장안동 321번지 10호 삼성리치캐슬 105동 102호,서울특별시동대문구장한로32길19,20171229,운영중,31.92,약국,20171229.0,02-2212-0313,영업중,동대문구
4150,37.4842235,126.9276952,호호약국,서울특별시 관악구 신림동 1433번지 88호,서울특별시관악구남부순환로1595,20180108,운영중,30.06,약국,20180108.0,02-882-2633,영업중,관악구
4151,37.5070431,126.8902185,모스팜약국,서울특별시 구로구 구로동 3번지 25호 신도림테크노마트,서울특별시구로구새말로97,20180111,운영중,25.55,약국,20180111.0,02-2111-1222,영업중,구로구
4152,37.5149168,127.0299574,청아약국,서울특별시 강남구 논현동 37번지 18호 1층,서울특별시강남구논현로705,20180112,운영중,23.0,약국,20180112.0,02-511-6201,영업중,강남구
4153,37.5516256,127.0257166,나무약국,서울특별시 성동구 금호동1가 1755번지 금호힐오피스텔 201호,서울특별시성동구금호로94,20180119,운영중,49.0,약국,20180119.0,070-8820-2990,영업중,성동구
4154,37.5571506,126.923603,소망약국,서울특별시 마포구 동교동 159번지 1호 상진빌딩 지하1층,서울특별시마포구양화로165,20180119,운영중,15.12,약국,20180119.0,02-336-0630,영업중,마포구
4155,37.5329798,126.8575624,메디팜조은약국,서울특별시 강서구 화곡동 832번지 9호 산호빌딩,서울특별시강서구곰달래로49길29,20180122,운영중,22.0,약국,20180122.0,02-6052-0852,영업중,강서구
4156,37.569857,126.9849443,종각팜약국,,서울특별시종로구종로68,20180124,운영중,29.0,약국,20180124.0,02-738-6500,영업중,종로구
4157,37.4938946,127.0629079,대치정약국,서울특별시 강남구 대치동 507번지 2호 105호,서울특별시강남구삼성로155,20180126,운영중,19.13,약국,20180126.0,02-565-5636,영업중,강남구
4158,37.5548631,127.020174,신금호중앙약국,서울특별시 성동구 금호동1가 121번지 3호 지1층,서울특별시성동구금호로158-2,20180129,운영중,38.3,약국,20180129.0,02-2297-0999,영업중,성동구
4159,37.56126830000001,126.8602465,가양온누리약국,서울특별시 강서구 가양동 1488번지 104호,서울특별시강서구허준로198,20150706,운영중,82.5,약국,20150706.0,3663-8013,영업중,강서구
4160,37.5884749,127.0890626,면목약국,서울특별시 중랑구 면목동 105번지 7호,서울특별시중랑구겸재로194,20150721,운영중,38.74,약국,20150721.0,02-2209-5955,영업중,중랑구
4161,37.498036,127.026497,아라타워아이약국,서울특별시 서초구 서초동 1317번지 20호 아라타워 1202호,서울특별시서초구서초대로77길3,20150924,운영중,7.17,약국,20150924.0,070-4269-3370,영업중,서초구
4162,37.6005004,126.9214759,다온약국,,서울특별시은평구은평로123,20151217,운영중,40.0,약국,20151217.0,02-389-6182,영업중,은평구
4163,37.543862,127.1425576,주온누리약국,서울특별시 강동구 길동 335번지 1호,서울특별시강동구양재대로1550,20160201,운영중,50.4,약국,20160201.0,02-473-8842,영업중,강동구
4164,37.5411078,127.1302866,미소약국,서울특별시 강동구 천호동 530번지,서울특별시강동구구천면로232,20160201,운영중,44.25,약국,20160201.0,02-470-8941,영업중,강동구
4165,37.6114005,126.929435,이레약국,서울특별시 은평구 불광동 274번지 11호,서울특별시은평구통일로738,20160718,운영중,28.6,약국,20160718.0,359-1945,영업중,은평구
4166,37.5065865,126.9047229,양모약국,서울특별시 영등포구 신길동 310번지 43호,서울특별시영등포구가마산로61길14-1,20171123,운영중,22.1,약국,20171123.0,02-832-3327,영업중,영등포구
4167,37.5300141,127.1313839,굿모닝약국,서울특별시 강동구 성내동 420번지 41호 강동메디컬센터,서울특별시강동구풍성로178,20171127,운영중,28.07,약국,20171127.0,02-472-8775,영업중,강동구
4168,37.5132585,126.921347,새울림약국,서울특별시 영등포구 신길동 65번지 21호 프리가,서울특별시영등포구영등포로390,20171129,운영중,30.6,약국,20171129.0,02-845-8620,영업중,영등포구
4169,37.6663859,127.0455878,한마음약국,서울특별시 도봉구 방학동 716번지 5호 ESA 아파트,서울특별시도봉구도봉로150길43,20171201,운영중,30.16,약국,20171201.0,02-3491-6155,영업중,도봉구
4170,37.5189909,127.0256365,바른약국,서울특별시 강남구 신사동 561번지 31호 1층,서울특별시강남구도산대로157,20171204,운영중,24.5,약국,20171204.0,547-2744,영업중,강남구
4171,37.5273433,127.1139148,대학약국,서울특별시 송파구 풍납동 395번지 2호,서울특별시송파구강동대로57,20171211,운영중,248.89,약국,20171211.0,02-473-0111,영업중,송파구
4172,37.6055989,126.9150431,곰약국,서울특별시 은평구 역촌동 62번지 1호,서울특별시은평구연서로73,20171220,운영중,25.03,약국,20171220.0,,영업중,은평구
4173,37.4868019,127.1271929,사랑약국,서울특별시 송파구 문정동 19번지 문정푸르지오아파트,서울특별시송파구송이로32길37,20171221,운영중,27.39,약국,20171221.0,407-7711,영업중,송파구
4174,37.5706612,127.0072579,참조은약국,서울특별시 종로구 종로6가 262번지 1호 동대문종합시장,서울특별시종로구종로266,20171226,운영중,34.0,약국,20171226.0,02-2272-0535,영업중,종로구
4175,37.4935825,127.0603741,대치참약국,서울특별시 강남구 대치동 622번지 대치 클래시아 204호 205호,서울특별시강남구남부순환로2927,20171226,운영중,102.96,약국,20171226.0,501-5920,영업중,강남구
4176,37.6278488,127.0227875,숭인약국,서울특별시 강북구 미아동 61번지 85호,서울특별시강북구도봉로59,20171226,운영중,57.51,약국,20171226.0,02-988-7196,영업중,강북구
4177,37.4736468,126.9669089,매일약국,서울특별시 관악구 봉천동 1642번지 18호 법향빌,서울특별시관악구인헌길39,20180102,운영중,48.52,약국,20180102.0,,영업중,관악구
4178,37.518809,126.8636099,구룡약국,서울특별시 양천구 신정동 312번지 목동신시가지아파트9단지 상가비동 129호,서울특별시양천구목동서로340,20180102,운영중,14.26,약국,20180102.0,02-2648-1460,영업중,양천구
4179,37.5577454,126.8607246,대현온누리약국,서울특별시 강서구 등촌동 630번지 12호 강서메디칼센터,서울특별시강서구양천로556,20180105,운영중,73.2,약국,20180105.0,2668-2525,영업중,강서구
4180,37.6031035,127.0955377,동남약국,서울특별시 중랑구 신내동 537번지 3호 해성빌딩,서울특별시중랑구신내로45,20180108,운영중,49.7,약국,20180108.0,02-2207-3356,영업중,중랑구
4181,37.5527162,126.8262608,마곡정문약국,서울특별시 강서구 내발산동 750번지 4호 서울메디스테이트빌딩,서울특별시강서구수명로76,20180115,운영중,48.0,약국,20180115.0,02-2667-1131,영업중,강서구
4182,37.6710279,127.0529519,튼튼약국,서울특별시 노원구 상계동 936번지 2호,서울특별시노원구수락산로232,20150625,운영중,46.64,약국,20150625.0,936-8825,영업중,노원구
4183,37.4850429,126.9136298,로뎀약국,서울특별시 관악구 신림동 519번지 7호,서울특별시관악구난곡로349,20160125,운영중,20.16,약국,20160125.0,02-863-8975,영업중,관악구
4184,37.5498491,127.0311323,현대약국,서울특별시 성동구 응봉동 200번지 1호 중앙노인정 102호,서울특별시성동구독서당로384,20180201,운영중,30.1,약국,20180201.0,2292-0217,영업중,성동구
4185,37.5549336,127.0367427,153온누리약국,서울특별시 성동구 하왕십리동 1070번지 센트라스 K동 106호,서울특별시성동구왕십리로410,20180201,운영중,42.02,약국,20180201.0,2291-9153,영업중,성동구
4186,37.5977195,127.0932913,원약국,서울특별시 중랑구 상봉동 500번지 상봉 프레미어스 엠코,서울특별시중랑구망우로353,20180201,운영중,30.29,약국,20180201.0,02-438-7798,영업중,중랑구
4187,37.6073386,126.9132972,이층약국,서울특별시 은평구 역촌동 85번지 12호 센타폴리스 205상가호,서울특별시은평구연서로9,20180207,운영중,32.1,약국,20180207.0,02-6085-0466,영업중,은평구
4188,37.6031486,127.0137709,아가페온누리약국,서울특별시 성북구 정릉동 139번지 43호,서울특별시성북구정릉로274,20180214,운영중,37.98,약국,20180214.0,02-916-8373,영업중,성북구
4189,37.5988352,127.0220935,삼성약국,서울특별시 성북구 돈암동 19번지 98호,서울특별시성북구동소문로190,20180228,운영중,45.0,약국,20180228.0,02-929-3069,영업중,성북구
4190,37.6405569,127.0295544,백화점약국,서울특별시 강북구 번동 464번지 14호,서울특별시강북구도봉로96길11,20180305,운영중,26.88,약국,20180305.0,02-994-1282,영업중,강북구
4191,37.5802517,127.0887982,편안한약국,서울특별시 중랑구 면목동 611번지 5호 JS빌딩,서울특별시중랑구사가정로398,20180308,운영중,44.48,약국,20180308.0,02-495-1050,영업중,중랑구
4192,37.5667752,126.9794837,명약국,서울특별시 중구 을지로1가 32번지 효덕빌딩,서울특별시중구남대문로9길51,20180312,운영중,33.14,약국,20180312.0,0237890624,영업중,중구
4193,37.5069379,127.0927552,행복한우리들약국,서울특별시 송파구 삼전동 22번지 4호,서울특별시송파구석촌호수로142,20180315,운영중,21.2,약국,20180315.0,02-416-9975,영업중,송파구
4194,37.6195762,127.0753064,백세약국,,서울특별시노원구동일로1002,20180319,운영중,32.0,약국,20180319.0,02-977-0104,영업중,노원구
4195,37.57129940000001,127.0062182,신아산약국,서울특별시 종로구 종로5가 2번지 4호,서울특별시종로구종로255-2,20180320,운영중,42.8,약국,20180320.0,02-763-4600,영업중,종로구
4196,37.4662108,126.8870784,봄약국,서울특별시 금천구 가산동 691번지 3호 더루벤스밸리,서울특별시금천구가산디지털1로1,20180327,운영중,23.14,약국,20180327.0,839-0492,영업중,금천구
4197,37.5556098,127.0718663,스타온누리약국,서울특별시 광진구 화양동 21번지 20호 광진캠퍼스시티 104호,서울특별시광진구동일로178,20180327,운영중,24.48,약국,20180327.0,02-2039-2733,영업중,광진구
4198,37.5474743,127.1350177,강동그린약국,서울특별시 강동구 천호동 233번지 4호,서울특별시강동구구천면로314,20180327,운영중,21.35,약국,20180327.0,02-488-2525,영업중,강동구
4199,37.5906641,127.00361,수약국,서울특별시 성북구 성북동1가 116번지,서울특별시성북구성북로31,20180328,운영중,19.38,약국,20180328.0,02-763-2800,영업중,성북구
4200,37.52224229999999,126.9056185,왕온누리약국,서울특별시 영등포구 영등포동5가 46번지 2호,서울특별시영등포구영중로24길3,20180403,운영중,26.2,약국,20180403.0,022679-0316,영업중,영등포구
4201,37.523306,127.0383845,청담케이팜약국,서울특별시 강남구 신사동 666번지 16호 1층,서울특별시강남구도산대로333,20150515,운영중,27.13,약국,20150515.0,070-4125-7407,영업중,강남구
4202,37.4549686,126.9000791,대인당온누리약국,,서울특별시금천구시흥대로237,20150706,운영중,48.43,약국,20150706.0,803-2111,영업중,금천구
4203,37.4762755,126.9647868,휴베이스다정약국,서울특별시 관악구 봉천동 1657번지 5호 1층,서울특별시관악구남부순환로1944,20150806,운영중,28.86,약국,20150806.0,878-0222,영업중,관악구
4204,37.58879719999999,126.9444275,알파약국,서울특별시 서대문구 홍제동 253번지 7호,서울특별시서대문구통일로448,20150810,운영중,61.1,약국,20150810.0,02-3217-6474,영업중,서대문구
4205,37.5254493,127.0271296,압구정제이약국,서울특별시 강남구 신사동 577번지 5호 105호,서울특별시강남구논현로171길15,20150810,운영중,48.75,약국,20150810.0,514-7999,영업중,강남구
4206,37.5074939,126.9450215,정다운약국,서울특별시 동작구 노량진동 325번지 신동아리버파크아파트,서울특별시동작구만양로19,20150921,운영중,36.9,약국,20150921.0,6267-7575,영업중,동작구
4207,37.4600504,126.9051127,현대온누리약국,,서울특별시금천구독산로142,20150922,운영중,59.85,약국,20150922.0,2062-2655,영업중,금천구
4208,37.5702984,126.9618329,부활약국,서울특별시 서대문구 영천동 323번지,서울특별시서대문구통일로189-1,20151019,운영중,70.9,약국,20151019.0,02-363-8939,영업중,서대문구
4209,37.5449851,127.143355,아주약국,서울특별시 강동구 명일동 353번지 5호,서울특별시강동구양재대로128길9,20151020,운영중,38.56,약국,20151020.0,02-482-3232,영업중,강동구
4210,37.5649321,127.080887,광제사약국,서울특별시 광진구 중곡동 230번지 14호,서울특별시광진구면목로130,20151021,운영중,86.45,약국,20151021.0,02-464-1832,영업중,광진구
4211,37.5267889,127.1154351,새하나약국,서울특별시 송파구 풍납동 392번지 7호 1층,서울특별시송파구강동대로71,20151026,운영중,69.6,약국,20151026.0,02-474-8833,영업중,송파구
4212,37.5177414,127.1016565,월드중앙약국,서울특별시 송파구 신천동 7번지 장미아파트 비상가,서울특별시송파구올림픽로35길112,20151102,운영중,121.68,약국,20151102.0,423-3016,영업중,송파구
4213,37.4963126,127.0278447,초이스약국,서울특별시 서초구 서초동 1319번지 13호 서초현대타워아파트,서울특별시서초구강남대로375,20180115,운영중,33.05,약국,20180115.0,20552272,영업중,서초구
4214,37.5696393,127.0746744,미소가득약국,서울특별시 동대문구 장안동 336번지 장안현대홈타운 상가1동 215-1호,서울특별시동대문구장안벚꽃로107,20180116,운영중,33.43,약국,20180116.0,02-3390-4513,영업중,동대문구
4215,37.5712475,127.056105,래미안약국,서울특별시 동대문구 답십리동 253번지 12호 1층,서울특별시동대문구전농로3길78-1,20180122,운영중,30.41,약국,20180122.0,6229-1863,영업중,동대문구
4216,37.6578984,127.0744335,상계종로약국,서울특별시 노원구 중계동 450번지 종로약국,서울특별시노원구한글비석로363,20180129,운영중,115.0,약국,20180129.0,02-934-7358,영업중,노원구
4217,37.5828574,127.0877373,우리보건약국,서울특별시 중랑구 면목동 572번지 9호 우리보건약국,서울특별시중랑구사가정로51길45,20180129,운영중,45.0,약국,20180129.0,02-433-8221,영업중,중랑구
4218,37.5889293,126.9442774,홍제태양약국,서울특별시 서대문구 홍제동 253번지 4호 1층,서울특별시서대문구통일로450,20180130,운영중,91.1,약국,20180130.0,02-391-0808,영업중,서대문구
4219,37.6564936,127.0760342,동인당약국,,서울특별시노원구덕릉로662,20180131,운영중,53.93,약국,20180131.0,935-0713,영업중,노원구
4220,37.5157069,127.0191444,신사행복나눔약국,서울특별시 서초구 잠원동 20번지 9호 세양21세기 휴먼TOWER,서울특별시서초구강남대로605,20180205,운영중,56.1,약국,20180205.0,02-546-2728,영업중,서초구
4221,37.6343554,127.0335325,이화약국,서울특별시 강북구 번동 229번지 8호 대명빌딩,서울특별시강북구덕릉로40길79,20180205,운영중,25.14,약국,20180205.0,02-980-2274,영업중,강북구
4222,37.5604321,126.8295888,다인온누리약국,서울특별시 강서구 마곡동 773번지 2호 마곡지엠지타워,서울특별시강서구마곡중앙6로16,20180213,운영중,48.0,약국,20180213.0,,영업중,강서구
4223,37.5480895,126.8360068,세란약국,서울특별시 강서구 내발산동 723번지 9호 세란빌딩,서울특별시강서구강서로251,20180213,운영중,35.39,약국,20180213.0,02-2065-1103,영업중,강서구
4224,37.5711641,127.0005429,온유약국,서울특별시 종로구 종로5가 102번지,서울특별시종로구종로205,20180222,운영중,184.0,약국,20180222.0,02-745-5487,영업중,종로구
4225,37.5071579,127.0913749,새롬약국,서울특별시 송파구 삼전동 1번지 1호 신원빌딩 206호,서울특별시송파구석촌호수로130,20180222,운영중,19.44,약국,20180222.0,02-415-8839,영업중,송파구
4226,37.5460406,127.0793223,하늘약국,서울특별시 광진구 구의동 201번지 8호 진넥스 베르디엠 202호,서울특별시광진구광나루로604,20180226,운영중,20.5,약국,20180226.0,02-2201-0955,영업중,광진구
4227,37.6070666,127.0299269,아이메디칼약국,서울특별시 성북구 하월곡동 88번지 510호 삼전솔하임3차,서울특별시성북구동소문로46길18,20180226,운영중,39.45,약국,20180226.0,,영업중,성북구
4228,37.61121199999999,126.9287196,365구생약국,서울특별시 은평구 대조동 6번지 9호 101호 102호,서울특별시은평구통일로739,20180226,운영중,66.0,약국,20180226.0,02-353-1144,영업중,은평구
4229,37.5533338,126.8510294,종로혜민약국,서울특별시 강서구 마곡동 746번지 마곡엠밸리11단지 업무시설동 1106동 114호,서울특별시강서구공항대로124,20180228,운영중,27.7,약국,20180228.0,2694-0101,영업중,강서구
4230,37.5244579,126.9076599,별담은온누리약국,서울특별시 영등포구 영등포동7가 145번지 8호 아크로타워 스퀘어,서울특별시영등포구국회대로54길10,20180228,운영중,48.37,약국,20180228.0,02-2633-0308,영업중,영등포구
4231,37.6466623,127.0709672,소나무약국,,서울특별시노원구노원로330,20180228,운영중,29.8,약국,20180228.0,02-931-1996,영업중,노원구
4232,37.4873002,127.051556,솔빛동양약국,서울특별시 강남구 도곡동 467번지 19호 현대비전21 110호,서울특별시강남구언주로30길10,20180302,운영중,34.0,약국,20180302.0,070-7740-5462,영업중,강남구
4233,37.5559341,126.9335191,신촌서울약국,,서울특별시마포구신촌로68,20180302,운영중,30.0,약국,20180302.0,567-7677,영업중,마포구
4234,37.5561674,126.9392701,신명약국,,서울특별시마포구신촌로170,20180302,운영중,33.84,약국,20180302.0,701-7188,영업중,마포구
4235,37.5063275,126.8921134,신도림제일약국,서울특별시 구로구 구로동 26번지 2호 세아베스틸,서울특별시구로구새말로110,20180302,운영중,27.4,약국,20180302.0,02-858-7170,영업중,구로구
4236,37.5700958,126.9038297,2층하늘약국,,서울특별시마포구월드컵북로230,20150701,운영중,28.71,약국,20150701.0,,영업중,마포구
4237,37.6250526,127.0180798,삼일약국,서울특별시 강북구 미아동 777번지 18호,서울특별시강북구삼양로241,20150702,운영중,110.0,약국,20150702.0,02-945-3132,영업중,강북구
4238,37.4783306,126.8940645,하얀약국,,서울특별시금천구남부순환로1290,20150727,운영중,20.8,약국,20150727.0,867-4175,영업중,금천구
4239,37.6025749,127.0399177,새보건약국,서울특별시 성북구 하월곡동 46번지 58호,서울특별시성북구화랑로67,20150902,운영중,57.61,약국,20150902.0,911-7111,영업중,성북구
4240,37.5337008,127.0054591,기영약국,서울특별시 용산구 한남동 657번지 102호,서울특별시용산구대사관로31길7-5,20151231,운영중,71.5,약국,20151231.0,797-7770,영업중,용산구
4241,37.5404502,126.9619855,서안약국,서울특별시 용산구 효창동 5번지 585호,서울특별시용산구효창원로142,20151231,운영중,39.0,약국,20151231.0,713-3757,영업중,용산구
4242,37.543391,126.9719515,시티온누리약국,서울특별시 용산구 갈월동 89번지 9호,서울특별시용산구한강대로283,20151231,운영중,46.7,약국,20151231.0,,영업중,용산구
4243,37.6136586,127.0304432,한빛약국,서울특별시 강북구 미아동 1364번지 연이빌딩 7층,서울특별시강북구도봉로52,20160201,운영중,57.92,약국,20160201.0,02-6312-6351,영업중,강북구
4244,37.5907694,127.0561043,국민약국,서울특별시 동대문구 회기동 346번지 18호 회기역 한일베라체캠퍼스 104호,서울특별시동대문구이문로37,20180424,운영중,45.56,약국,20180424.0,02-962-5008,영업중,동대문구
4245,37.5797174,127.0362646,태창약국,서울특별시 동대문구 제기동 892번지 128호 3층,서울특별시동대문구약령서길32,20180424,운영중,26.42,약국,20180424.0,02-964-9944,영업중,동대문구
4246,37.5485227,126.8651393,창대온누리약국,,서울특별시양천구목동중앙북로13-1,20180501,운영중,81.25,약국,20180501.0,02-2653-6788,영업중,양천구
4247,37.5441723,126.8382539,초록나무약국,서울특별시 강서구 화곡동 1031번지 성원빌딩,서울특별시강서구강서로202,20180511,운영중,28.0,약국,20180511.0,02-2602-1177,영업중,강서구
4248,37.55425839999999,127.0896338,착한약국,서울특별시 광진구 자양동 677번지 7호,서울특별시광진구자양로43,20150427,운영중,34.32,약국,20150427.0,02-453-5775,영업중,광진구
4249,37.580934,126.9714842,진산한약국,서울특별시 종로구 창성동 154번지,서울특별시종로구자하문로54-1,20150703,운영중,24.02,약국,20150703.0,02-738-3366,영업중,종로구
4250,37.453605,126.903344,신양온누리약국,서울특별시 금천구 시흥동 886번지 7호,서울특별시금천구시흥대로58길38,20180305,운영중,48.96,약국,20180305.0,804-1230,영업중,금천구
4251,37.5874234,127.0880257,이지약국,서울특별시 중랑구 면목동 359번지 2호,서울특별시중랑구면목로398,20180307,운영중,51.0,약국,20180307.0,02-2207-8757,영업중,중랑구
4252,37.491172,126.9249803,해태사랑약국,서울특별시 동작구 신대방동 708번지 해태보라매타워 306호,서울특별시동작구보라매로3길29,20180314,운영중,17.04,약국,20180314.0,070-4189-7273,영업중,동작구
4253,37.5432524,126.9875039,힐링약국,서울특별시 용산구 용산동2가 27번지 4호,서울특별시용산구신흥로53,20180319,운영중,51.3,약국,20180319.0,02-797-1175,영업중,용산구
4254,37.6150089,126.9176532,온누리연세약국,서울특별시 은평구 갈현동 462번지 49호,서울특별시은평구연서로181,20180319,운영중,49.42,약국,20180319.0,02-352-2086,영업중,은평구
4255,37.5220048,126.9052713,새봄약국,서울특별시 영등포구 영등포동5가 39번지 9호,서울특별시영등포구영중로66,20180323,운영중,41.7,약국,20180323.0,02-2636-5552,영업중,영등포구
4256,37.5359642,126.8276187,성산약국,,서울특별시양천구가로공원로105,20180402,운영중,17.1,약국,20180402.0,02-2603-0027,영업중,양천구
4257,37.5981113,127.0337546,열린약국,서울특별시 성북구 종암동 69번지 5호 양지빌딩,서울특별시성북구종암로19길17,20180406,운영중,24.48,약국,20180406.0,02-921-9233,영업중,성북구
4258,37.5264555,126.965707,삼희약국,,서울특별시용산구한강대로68,20180416,운영중,43.43,약국,20180416.0,02-793-8575,영업중,용산구
4259,37.5702876,127.0231642,백현약국,서울특별시 중구 황학동 2153번지,서울특별시중구난계로23길1,20180416,운영중,60.7,약국,20180416.0,02-2237-7585,영업중,중구
4260,37.4926193,127.0755689,튼튼중앙약국,서울특별시 강남구 개포동 12번지 4호 석탑프라자 305-1호,서울특별시강남구개포로615,20180423,운영중,18.88,약국,20180423.0,02-451-0530,영업중,강남구
4261,37.6156996,127.0193513,엔젤팜약국,서울특별시 강북구 미아동 1267번지 56호 대선빌딩,서울특별시강북구삼양로19길59,20180503,운영중,25.33,약국,20180503.0,02-986-3986,영업중,강북구
4262,37.4847836,126.932331,늘픔약국,서울특별시 관악구 신림동 1422번지 4호 1층,서울특별시관악구남부순환로1635,20150702,운영중,24.48,약국,20150702.0,877-6995,영업중,관악구
4263,37.48610350000001,126.9472808,밝은미소약국,서울특별시 관악구 봉천동 463번지 4호 메카플러스 107호,서울특별시관악구양녕로46,20150907,운영중,88.5,약국,20150907.0,877-0927,영업중,관악구
4264,37.48610350000001,126.9472808,가까운약국,서울특별시 관악구 봉천동 463번지 4호 112호,서울특별시관악구양녕로46,20160404,운영중,63.3,약국,20160404.0,883-7266,영업중,관악구
4265,37.5211214,127.1094588,남일온누리약국,서울특별시 송파구 신천동 20번지 6반,서울특별시송파구올림픽로435,20160425,운영중,89.32,약국,20160425.0,02-419-8875,영업중,송파구
4266,37.5704683,126.9129346,은혜온누리약국,서울특별시 서대문구 북가좌동 487번지 성공타워 125호,서울특별시서대문구수색로56,20150819,운영중,36.3,약국,20150819.0,02-3463-1729,영업중,서대문구
4267,37.498419,127.146399,수프라자약국,서울특별시 송파구 마천동 35번지 1호,서울특별시송파구거마로61,20150904,운영중,36.3,약국,20150904.0,02-443-7727,영업중,송파구
4268,37.5946912,127.064765,메디컬우리약국,서울특별시 동대문구 휘경동 150번지 26호,서울특별시동대문구휘경로43,20151005,운영중,24.9,약국,20151005.0,967-1468,영업중,동대문구
4269,37.5005814,126.9413211,주원약국,서울특별시 동작구 상도동 201번지 66호 사랑빌딩,서울특별시동작구성대로39길2,20151102,운영중,31.5,약국,20151102.0,02-823-5275,영업중,동작구
4270,37.5746408,126.9232419,나라약국,서울특별시 서대문구 남가좌동 124번지 1호 DMC파크뷰자이 별동상가 102호,서울특별시서대문구가재울미래로2,20160107,운영중,,약국,20160107.0,,영업중,서대문구
4271,37.4864621,127.0209426,서리풀약국,서울특별시 서초구 서초동 1604번지 18호 자연빌딩 102호,서울특별시서초구서리풀길1,20160114,운영중,16.1,약국,20160114.0,02-3473-4222,영업중,서초구
4272,37.5859548,127.0187159,보문약국,서울특별시 성북구 보문동2가 104번지,서울특별시성북구보문로123,20160129,운영중,21.42,약국,20160129.0,02-921-3844,영업중,성북구
4273,37.5315801,127.1483305,조은약국,,서울특별시강동구동남로49길21-12,20160203,운영중,189.0,약국,20160203.0,482-1105,영업중,강동구
4274,37.5121799,126.9521722,금강약국,서울특별시 동작구 본동,서울특별시동작구매봉로178,20150427,운영중,12.7,약국,20150427.0,817-1918,영업중,동작구
4275,37.469866,126.8970358,정약국,,서울특별시금천구두산로81,20150501,운영중,31.5,약국,20150501.0,839-0105,영업중,금천구
